system,history_id,history_step,bus,A_star,J_star,second_amplitude,gap_best_second
ieee9,187,1,5,0.05,1.0187500000000003,0.3,0.006249999999999867
ieee9,187,1,6,0.05,0.9750000000000001,0.075,0.0
ieee9,187,1,7,0.1,0.9125000000000001,0.05,0.006250000000000089
ieee9,187,1,8,0.05,0.9250000000000002,0.075,0.0
ieee9,188,1,0,0.1,0.9000000000000001,0.15,0.0
ieee9,188,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,188,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,189,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,189,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,190,1,0,0.3,1.0200000000000002,0.2,0.020000000000000018
ieee9,190,1,1,0.3,0.9450000000000002,0.15,0.0025000000000000577
ieee9,190,1,2,0.2,0.9425000000000001,0.3,0.0
ieee9,190,1,3,0.15,0.9425000000000001,0.05,0.0012499999999999734
ieee9,190,1,4,0.05,1.0000000000000002,0.075,0.0
ieee9,190,1,5,0.05,1.0125000000000002,0.075,0.0
ieee9,190,1,6,0.05,0.9875000000000002,0.075,0.0
ieee9,190,1,7,0.3,0.9912500000000002,0.2,0.030000000000000027
ieee9,190,1,8,0.1,1.0000000000000002,0.15,0.0
ieee9,191,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,191,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,191,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,192,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,192,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,193,1,0,0.3,0.9225000000000001,0.15,0.0050000000000001155
ieee9,193,1,1,0.3,0.9162500000000001,0.15,0.0012499999999999734
ieee9,193,1,2,0.05,0.9075000000000002,0.075,0.0
ieee9,193,1,3,0.05,0.9062500000000002,0.075,0.0
ieee9,193,1,4,0.05,0.9450000000000002,0.075,0.0
ieee9,193,1,5,0.3,0.9137500000000002,0.2,0.018749999999999933
ieee9,193,1,6,0.05,0.9587500000000002,0.075,0.0024999999999999467
ieee9,193,1,7,0.3,0.9275000000000002,0.2,0.013749999999999929
ieee9,193,1,8,0.05,0.9237500000000001,0.15,0.010000000000000009
ieee9,194,1,0,0.15,0.9000000000000001,0.2,0.0
ieee9,194,1,1,0.05,0.9025000000000001,0.075,0.0
ieee9,194,1,2,0.05,0.9025000000000001,0.075,0.0
ieee9,194,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,194,1,4,0.05,0.9012500000000001,0.075,0.0
ieee9,194,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,194,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,194,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,194,1,8,0.1,0.9012500000000001,0.15,0.0
ieee9,195,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,195,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,195,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,196,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,196,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,197,1,0,0.3,1.0125000000000002,0.15,0.011249999999999982
ieee9,197,1,1,0.3,0.96625,0.05,0.0025000000000001688
ieee9,197,1,2,0.1,1.0225000000000002,0.075,0.004999999999999893
ieee9,197,1,3,0.15,0.9312500000000001,0.075,0.0012499999999999734
ieee9,197,1,4,0.05,1.0162499999999999,0.075,0.0
ieee9,197,1,5,0.15,0.9912500000000002,0.075,0.003750000000000031
ieee9,197,1,6,0.05,1.0025000000000002,0.075,0.0024999999999999467
ieee9,197,1,7,0.3,0.9700000000000002,0.05,0.04124999999999979
ieee9,197,1,8,0.075,0.9837500000000001,0.1,0.0
ieee9,198,1,0,0.075,0.9000000000000001,0.1,0.0
ieee9,198,1,1,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,2,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,3,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,4,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,5,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,6,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,7,0.05,0.9000000000000001,0.075,0.0
ieee9,198,1,8,0.05,0.9000000000000001,0.075,0.0
ieee9,199,1,0,0.2,0.9225000000000001,0.15,0.0025000000000000577
ieee9,199,1,1,0.2,0.9162500000000001,0.3,0.0
ieee9,199,1,2,0.05,0.9200000000000002,0.075,0.0
ieee9,199,1,3,0.05,0.9100000000000001,0.075,0.0
ieee9,199,1,4,0.05,0.9550000000000002,0.075,0.0
ieee9,199,1,5,0.3,0.9175000000000001,0.05,0.0025000000000000577
ieee9,199,1,6,0.05,0.9512500000000002,0.075,0.0
ieee9,199,1,7,0.3,0.9400000000000002,0.2,0.0024999999999999467
ieee9,199,1,8,0.05,0.9262500000000002,0.075,0.008749999999999925
